# Downloaded from Joy Bergelson's Lab website on January 12, 2017.
# All commas (,) and apostrophes (') were removed to prevent
# any problems in reading the data into R using read.table.
#
call_method_id	array_id	median_intensity	ecotype_id	latitude	longitude	nativename	stockparent	firstname	surname	site	region	country
75	828	1118.0	359	46.6667	4.11667	TOU-A1-98		Fabrice	Roux	TOU-A1	Western Europe	FRA
75	868	424.0	360	46.6667	4.11667	TOU-C-1		Fabrice	Roux	TOU-C	Western Europe	FRA
75	856	554.0	361	46.6667	4.11667	TOU-C-2		Fabrice	Roux	TOU-C	Western Europe	FRA
75	437	1019.0	362	46.6667	4.11667	TOU-C-3		Fabrice	Roux	TOU-C	Western Europe	FRA
75	883	541.0	363	46.6667	4.11667	TOU-D-1		Fabrice	Roux	TOU-D	Western Europe	FRA
75	848	957.0	364	46.6667	4.11667	TOU-D-5		Fabrice	Roux	TOU-D	Western Europe	FRA
75	541	334.0	366	46.6667	4.11667	TOU-E-11		Fabrice	Roux	TOU-E	Western Europe	FRA
75	727	525.0	367	46.6667	4.11667	TOU-E-2		Fabrice	Roux	TOU-E	Western Europe	FRA
75	854	1096.0	368	46.6667	4.11667	TOU-E-7		Fabrice	Roux	TOU-E	Western Europe	FRA
75	765	476.0	369	46.6667	4.11667	TOU-F-1		Fabrice	Roux	TOU-F	Western Europe	FRA
75	739	693.0	371	46.6667	4.11667	TOU-G-1		Fabrice	Roux	TOU-G	Western Europe	FRA
75	756	482.0	372	46.6667	4.11667	TOU-H-10		Fabrice	Roux	TOU-H	Western Europe	FRA
75	483	839.0	373	46.6667	4.11667	TOU-H-12		Fabrice	Roux	TOU-H	Western Europe	FRA
75	317	255.0	374	46.6667	4.11667	TOU-H-13		Fabrice	Roux	TOU-H	Western Europe	FRA
75	792	878.0	375	46.6667	4.11667	TOU-H-3		Fabrice	Roux	TOU-H	Western Europe	FRA
75	745	441.0	377	46.6667	4.11667	TOU-I-1		Fabrice	Roux	TOU-I	Western Europe	FRA
75	237	765.0	378	46.6667	4.11667	TOU-I-17		Fabrice	Roux	TOU-I	Western Europe	FRA
75	365	735.0	379	46.6667	4.11667	TOU-I-2		Fabrice	Roux	TOU-I	Western Europe	FRA
75	366	591.0	380	46.6667	4.11667	TOU-I-6		Fabrice	Roux	TOU-I	Western Europe	FRA
75	484	596.0	383	46.6667	4.11667	TOU-J-3		Fabrice	Roux	TOU-J	Western Europe	FRA
75	802	724.0	385	46.6667	4.11667	TOU-K-2		Fabrice	Roux	TOU-K	Western Europe	FRA
75	389	819.0	386	46.6667	4.11667	TOU-K-3		Fabrice	Roux	TOU-K	Western Europe	FRA
75	785	720.0	387	46.6667	4.11667	TOU-L-10		Fabrice	Roux	TOU-L	Western Europe	FRA
75	777	594.0	388	46.6667	4.11667	TOU-L-17		Fabrice	Roux	TOU-L	Western Europe	FRA
75	784	420.0	389	46.6667	4.11667	TOU-L-5		Fabrice	Roux	TOU-L	Western Europe	FRA
75	1215	631.0	6244	62.9169	18.4728	TRÄ 01		Mattias	Jakobsson	TRÄ	N Sweden	SWE
75	503	127.0	9165	50.4625	30.5411	Truk-5	CS22803	James	Beck	Trukhaniv Island		UKR
75	161	542.0	6970	41.7194	2.93056	Ts-1	CS22647	Albert	Kranz	Ts	Southern Europe	ESP
75	128	720.0	6971	41.7194	2.93056	Ts-5	CS22648	Albert	Kranz	Ts	Southern Europe	ESP
75	173	550.0	7372	47.0748	9.9042	Tscha-1	CS22518	Maarten	Koornneef	Tscha	Western Europe	AUT
75	480	604.0	7373	34.43	136.31	Tsu-0	CS6874	Albert	Kranz	Tsu	Eastern Asia	JPN
75	160	380.0	6972	34.43	136.31	Tsu-1	CS22641	Eric	Holub	Tsu	Eastern Asia	JPN
75	334	1086.0	8395	45.0	7.5	Tu-0	CS1567	Albert	Kranz	Tu		ITA
75	1252	1055.0	7376	45.0	7.5	Tu-1	CS6876	Albert	Kranz	Tu		ITA
75	666	287.0	9469	57.6511	14.8043	Tur 3		Alison	Anastasio	Turlunda	C Sweden	SWE
75	665	607.0	9470	57.6511	14.8043	Tur 4		Alison	Anastasio	Turlunda	C Sweden	SWE
75	551	325.0	6258	55.5796	14.3336	TV-10		Mattias	Jakobsson	TV	S Sweden	SWE
75	558	639.0	6268	55.5796	14.3336	TV-22		Mattias	Jakobsson	TV	S Sweden	SWE
75	550	400.0	6276	55.5796	14.3336	TV-30		Mattias	Jakobsson	TV	S Sweden	SWE
75	549	683.0	6284	55.5796	14.3336	TV-38		Mattias	Jakobsson	TV	S Sweden	SWE
75	552	384.0	6252	55.5796	14.3336	TV-4		Mattias	Jakobsson	TV	S Sweden	SWE
75	553	390.0	6255	55.5796	14.3336	TV-7		Mattias	Jakobsson	TV	S Sweden	SWE
75	361	343.0	7351	56.4278	-5.23439	Ty-0	CS6878	Albert	Kranz	Ty	Northern Europe	UK
75	1305	381.0	5784	56.4	-5.2	Ty-1		D.	Ratcliffe	Taynuilt	Scotland	UK
75	1657		6287	49.2771	16.6314	Udu-9		Jirina	Relichová	Udu	Moravia	CZE
75	1721		6309	49.2771	16.6314	UduI 1-25		Jirina	Relichová	UduI 1	Moravia	CZE
75	468	526.0	6318	49.2771	16.6314	UduI 1-34		Jirina	Relichová	UduI 1	Moravia	CZE
75	1737		6401	49.2771	16.6314	UduI 4-16		Jirina	Relichová	UduI 4	Moravia	CZE
75	1755		6402	49.2771	16.6314	UduI 4-17		Jirina	Relichová	UduI 4	Moravia	CZE
75	1733		6403	49.2771	16.6314	UduI 4-18		Jirina	Relichová	UduI 4	Moravia	CZE
75	1740		6396	49.2771	16.6314	UduI 4-9		Jirina	Relichová	UduI 4	Moravia	CZE
75	206	472.0	7378	48.0333	7.7667	Uk-1	CS6879	Albert	Kranz	Uk	Western Europe	GER
75	165	360.0	7379	48.0333	7.7667	Uk-2	CS6881	Albert	Kranz	Uk	Western Europe	GER
75	1264	819.0	7381	48.0333	7.7667	Uk-4	CS6882	Albert	Kranz	Uk	Western Europe	GER
75	1312	449.0	5708	56.8	-3.9	UKID1		Eric	Holub	Aberfeldy	Scotland	UK
75	1321	473.0	5804	50.8	-1.1	UKID100		Eric	Holub	Portsmouth (Gunn)	England	UK
75	489	960.0	5805	53.2	-1.4	UKID101		Eric	Holub	Hardwick Hall	England	UK
75	965	481.0	5807	51.8	-0.5	UKID103		Eric	Holub	Whipsnade Zoo	England	UK
75	960	666.0	5812	52.1	-2.3	UKID108		Eric	Holub	Malvern Hill summit (north end)	England	UK
75	969	496.0	5813	52.0	-2.4	UKID109		Eric	Holub	Ledbury	England	UK
75	1293	265.0	5816	52.0	-1.7	UKID112		Eric	Holub	Batsford (Cotswold Raptor Centre)	England	UK
75	964	459.0	5817	52.3	-1.5	UKID113		Eric	Holub	Warwick (castle mound)	England	UK
75	1294	274.0	5821	56.7333	-5.98333	UKID115		Eric	Holub	Ardtoe	Scotland	UK
75	944	621.0	5826	56.7333	-5.98333	UKID120		Eric	Holub	Ardtoe	Scotland	UK
75	959	447.0	5721	55.2	-2.0	UKID14		Eric	Holub	Cambo	England	UK
75	957	604.0	5722	51.2	1.0	UKID15		Eric	Holub	Chilham (BR Station)	England	UK
75	974	498.0	5724	51.4	0.1	UKID17		Eric	Holub	Chiselhurst	England	UK
75	1308	517.0	5709	54.6	-2.6	UKID2		Eric	Holub	Acorn Bank	England	UK
75	1314	539.0	5727	51.3	1.1	UKID20		Eric	Holub	Canterbury (UKC)	England	UK
75	1325	404.0	5728	51.3	1.1	UKID21		Eric	Holub	Cnt	England	UK
75	1318	526.0	5730	55.3	-1.8	UKID23		Eric	Holub	Cragside	England	UK
75	1320	516.0	5732	54.9	-2.9	UKID25		Eric	Holub	Carlisle	England	UK
75	962	499.0	5735	52.3	-1.7	UKID28		Eric	Holub	Dunich Heath	England	UK
75	1295	279.0	5710	54.4	-3.0	UKID3		Eric	Holub	Ambleside	England	UK
75	1300	284.0	5737	51.3	0.1	UKID32		Eric	Holub	Emmetts Garden	England	UK
75	942	644.0	5738	54.1	-1.6	UKID33		Eric	Holub	Fountains Abbey	England	UK
75	941	850.0	5739	52.2	1.4	UKID34		Eric	Holub	Farnham	England	UK
75	954	409.0	5740	51.3	0.9	UKID35		Eric	Holub	Faversham	England	UK
75	946	701.0	5744	55.4	-2.8	UKID39		Eric	Holub	Hawick	Scotland	UK
75	213	703.0	5753	54.7	-2.7	UKID48		Eric	Holub	Lazonby	England	UK
75	1309	521.0	5712	53.2	-4.1	UKID5		Eric	Holub	Bangor	Wales	UK
75	1316	617.0	5756	52.2	0.8	UKID51		Eric	Holub	Little Welnethham	England	UK
75	1331	475.0	5758	50.3	-5.2	UKID53		Eric	Holub	Mithian St. Agnes	England	UK
75	940	431.0	5759	52.6	1.3	UKID54		Eric	Holub	Norwich	England	UK
75	948	453.0	5760	53.0	-1.1	UKID55		Eric	Holub	Nottingham	England	UK
75	968	431.0	5763	51.2	0.4	UKID57		Eric	Holub	Peebles	Scotland	UK
75	951	267.0	5762	55.6	-3.2	UKID58		Eric	Holub	Paddock Wood	England	UK
75	933	513.0	5769	51.3	1.0	UKID64		Eric	Holub	Rough Common	England	UK
75	943	585.0	5770	55.3	-1.9	UKID65		Eric	Holub	Rothbury	England	UK
75	966	537.0	5777	51.1	0.7	UKID72		Eric	Holub	Smarden	England	UK
75	1315	618.0	5780	53.1	-1.0	UKID75		Eric	Holub	Southwell Minster	England	UK
75	1303	368.0	5781	54.3	-2.8	UKID76		Eric	Holub	Sizergh castle	England	UK
75	393	536.0	5785	54.7	-2.9	UKID80		Eric	Holub	Unthank	England	UK
75	1326	346.0	5787	54.8	-3.2	UKID82		Eric	Holub	Wigton	England	UK
75	1327	401.0	5788	50.8	-2.0	UKID83		Eric	Holub	Wimbourne Minster	England	UK
75	961	660.0	5792	50.8	-0.7	UKID87		Eric	Holub	Bognor Regis	England	UK
75	1328	324.0	5793	51.3	0.6	UKID88		Eric	Holub	Leeds Castle	England	UK
75	955	575.0	5716	55.6	-3.5	UKID9		Eric	Holub	Biggar	Scotland	UK
75	1310	390.0	5795	53.2	-1.7	UKID90		Eric	Holub	Bakewell House	England	UK
75	1292	254.0	5798	53.1	-3.3	UKID93		Eric	Holub	Ruthin	Wales	UK
75	1323	552.0	5799	56.0	-3.4	UKID95		Eric	Holub	Firth of Forth bridge	Scotland	UK
75	953	922.0	5802	52.3	-1.6	UKID98		Eric	Holub	Kenilworth	England	UK
75	1329	336.0	5803	51.7	-4.7	UKID99		Eric	Holub	Saundersfoot	Wales	UK
75	1011	308.0	5364	54.4	-3.0	UKNW06-019		Eric	Holub	Ambleside to Rydal wall population	England	UK
75	1012	331.0	5373	54.4	-3.0	UKNW06-040		Eric	Holub	Ambleside to Rydal wall population	England	UK
75	1004	431.0	5377	54.4	-3.0	UKNW06-050		Eric	Holub	Ambleside to Rydal wall population	England	UK
75	298	502.0	5380	54.4	-3.0	UKNW06-059		Eric	Holub	Ambleside to Rydal wall population	England	UK
75	299	531.0	5381	54.4	-3.0	UKNW06-060		Eric	Holub	Ambleside to Rydal wall population	England	UK
75	1000	329.0	5385	54.4	-3.0	UKNW06-078		Eric	Holub	Ambleside to Rydal wall population	England	UK
75	1005	462.0	5386	54.4	-3.0	UKNW06-079		Eric	Holub	Ambleside to Rydal wall population	England	UK
75	910	365.0	5394	54.4	-3.0	UKNW06-101		Eric	Holub	Outgate / east side	England	UK
75	914	329.0	5398	54.4	-3.0	UKNW06-105		Eric	Holub	Outgate / east side	England	UK
75	909	303.0	5444	54.6	-3.1	UKNW06-170		Eric	Holub	Brathay to Hawkshead rd / long wall pop.	England	UK
75	916	233.0	5450	54.4	-3.0	UKNW06-178		Eric	Holub	Brathay to Hawkshead rd / long wall pop.	England	UK
75	911	245.0	5461	54.4	-3.0	UKNW06-197		Eric	Holub	Skelfold rd / past church	England	UK
75	915	353.0	5466	54.4	-3.0	UKNW06-202		Eric	Holub	Brathay village / main A rd	England	UK
75	982	324.0	5469	54.4	-3.0	UKNW06-210		Eric	Holub	Grasmere (Dale Lodge)	England	UK
75	912	335.0	5494	54.6	-3.3	UKNW06-259		Eric	Holub	Scawgill Bridge	England	UK
75	1024	484.0	5517	54.6	-3.1	UKNW06-306		Eric	Holub	Borrowdale	England	UK
75	1027	299.0	5536	54.6	-3.1	UKNW06-355		Eric	Holub	Keswick	England	UK
75	300	492.0	5565	54.6	-3.1	UKNW06-386		Eric	Holub	Keswick	England	UK
75	1025	463.0	5582	54.7	-3.4	UKNW06-410		Eric	Holub	Cockermouth	England	UK
75	1026	561.0	5590	54.7	-3.4	UKNW06-418		Eric	Holub	Cockermouth	England	UK
75	1023	633.0	5596	54.7	-3.4	UKNW06-425		Eric	Holub	Cockermouth	England	UK
75	443	735.0	5606	54.7	-3.4	UKNW06-436		Eric	Holub	Cockermouth	England	UK
75	444	728.0	5628	54.7	-3.4	UKNW06-460		Eric	Holub	Cockermouth	England	UK
75	1031	183.0	5645	54.4	-2.9	UKNW06-482		Eric	Holub	Windemere	England	UK
75	1029	240.0	5670	54.6	-3.1	UKNW99-010		Eric	Holub	Keswick	England	UK
75	1030	416.0	5678	54.6	-3.1	UKNW99-025		Eric	Holub	Keswick	England	UK
75	907	253.0	4980	51.3	0.5	UKSE06-032		Eric	Holub	East Malling Research Station	England	UK
75	490	1006.0	4997	51.3	0.5	UKSE06-062		Eric	Holub	East Malling Research Station	England	UK
75	370	587.0	5056	51.3	0.5	UKSE06-192		Eric	Holub	East Malling Research Station	England	UK
75	988	259.0	5106	51.3	0.5	UKSE06-254		Eric	Holub	East Malling village	England	UK
75	395	819.0	5116	51.3	0.4	UKSE06-272		Eric	Holub	East Malling village	England	UK
75	371	561.0	5122	51.3	0.4	UKSE06-278		Eric	Holub	East Malling village	England	UK
75	1307	280.0	5133	52.2	-1.7	UKSE06-302		Eric	Holub	West Malling village	England	UK
75	977	180.0	5141	52.2	-1.7	UKSE06-311		Eric	Holub	West Malling village	England	UK
75	981	293.0	5145	52.2	-1.7	UKSE06-315		Eric	Holub	West Malling village	England	UK
75	1306	260.0	5146	52.2	-1.7	UKSE06-316		Eric	Holub	West Malling village	England	UK
75	372	434.0	5158	51.3	0.4	UKSE06-349		Eric	Holub	Wateringbury	England	UK
75	938	182.0	5159	51.3	0.4	UKSE06-350		Eric	Holub	Wateringbury	England	UK
75	441	680.0	5160	51.3	0.4	UKSE06-351		Eric	Holub	Wateringbury	England	UK
75	978	224.0	5175	51.3	0.4	UKSE06-373		Eric	Holub	Wateringbury	England	UK
75	396	782.0	5202	51.3	0.4	UKSE06-414		Eric	Holub	highway to Hadlow from Wateringbury	England	UK
75	323	519.0	5207	51.3	0.4	UKSE06-429		Eric	Holub	Hadlow	England	UK
75	442	911.0	5232	51.2	0.4	UKSE06-466		Eric	Holub	Paddock Wood	England	UK
75	546	435.0	5245	51.2	0.6	UKSE06-482		Eric	Holub	Staplehurst	England	UK
75	547	914.0	5264	51.3	1.1	UKSE06-520		Eric	Holub	Upper Harbledown / rd above Mill Ln	England	UK
75	1007	391.0	5282	51.3	1.1	UKSE06-544		Eric	Holub	Cnt	England	UK
75	1757		5285	51.3	1.1	UKSE06-547		Eric	Holub	Cnt	England	UK
75	1001	275.0	5292	51.3	1.1	UKSE06-556		Eric	Holub	Cnt	England	UK
75	998	321.0	5299	51.3	1.1	UKSE06-565		Eric	Holub	Cnt	England	UK
75	1006	396.0	5310	51.3	1.1	UKSE06-581		Eric	Holub	Fordwich	England	UK
75	1009	606.0	5322	51.3	1.1	UKSE06-597		Eric	Holub	Fordwich	England	UK
75	1010	601.0	5331	51.1	0.4	UKSE06-618		Eric	Holub	Scotney Castle	England	UK
75	999	397.0	5335	51.1	0.4	UKSE06-622		Eric	Holub	Scotney Castle	England	UK
75	1002	371.0	5337	51.1	0.4	UKSE06-624		Eric	Holub	Scotney Castle	England	UK
75	1008	604.0	5339	51.1	0.4	UKSE06-626		Eric	Holub	Scotney Castle	England	UK
75	491	610.0	5341	51.1	0.4	UKSE06-628		Eric	Holub	Scotney Castle	England	UK
75	1003	609.0	5350	51.1	0.4	UKSE06-640		Eric	Holub	Scotney Castle	England	UK
75	923	259.0	4632	50.4	-4.7	UKSW06-025		Eric	Holub	Twydreath	England	UK
75	921	139.0	4675	50.4	-4.7	UKSW06-070		Eric	Holub	uk2006_holub	England	UK
75	934	144.0	4757	50.4	-4.7	UKSW06-157		Eric	Holub	Luxulyan	England	UK
75	1756		4758	50.4	-4.7	UKSW06-158		Eric	Holub	Luxulyan	England	UK
75	394	831.0	4802	50.4	-4.9	UKSW06-202		Eric	Holub	St Columb	England	UK
75	937	380.0	4820	50.4	-4.9	UKSW06-220		Eric	Holub	Indian Queen	England	UK
75	936	313.0	4827	50.4	-4.9	UKSW06-227		Eric	Holub	St Dennis	England	UK
75	1019	282.0	4862	50.3	-4.9	UKSW06-262		Eric	Holub	St Stephens	England	UK
75	1016	222.0	4879	50.3	-4.9	UKSW06-280		Eric	Holub	St Stephens	England	UK
75	1017	142.0	4927	50.3	-4.8	UKSW06-329		Eric	Holub	St Austel	England	UK
75	1018	153.0	4935	50.3	-4.6	UKSW06-337		Eric	Holub	Fowey	England	UK
75	197	617.0	8426	56.06	13.97	Ull1-1		Magnus	Nordborg	Ull1	S Sweden	SWE
75	574	533.0	6411	56.06	13.97	Ull1-10		Magnus	Nordborg	Ull1	S Sweden	SWE
75	563	620.0	8427	56.0648	13.9707	Ull2-13		Magnus	Nordborg	Ull2	S Sweden	SWE
75	104	780.0	6973	56.0648	13.9707	Ull2-3	CS22587	Magnus	Nordborg	Ull2	S Sweden	SWE
75	105	765.0	6974	56.0648	13.9707	Ull2-5	CS22586	Magnus	Nordborg	Ull2	S Sweden	SWE
75	573	389.0	6412	56.0648	13.9707	Ull2-7		Magnus	Nordborg	Ull2	S Sweden	SWE
75	572	554.0	6413	56.06	13.97	Ull3-4		Magnus	Nordborg	Ull3	S Sweden	SWE
75	664	455.0	9471	56.0648	13.9707	UllA 1		Alison	Anastasio	Ullstorp	S Sweden	SWE
75	663	609.0	9472	56.0648	13.9707	UllA 2		Alison	Anastasio	Ullstorp	S Sweden	SWE
75	901	261.0	9308	57.9	-5.1525	Ullapool-3	CS28968	James	Beck	Ullapool	Scotland	UK
75	906	199.0	9309	57.9	-5.1525	Ullapool-4	CS28969	James	Beck	Ullapool	Scotland	UK
75	129	757.0	6975	48.3	14.45	Uod-1	CS22612	Marcus	Koch	Uod	Western Europe	AUT
75	198	1029.0	8428	48.3	14.45	Uod-2		Marcus	Koch	Uod	Western Europe	AUT
75	106	629.0	6976	48.3	14.45	Uod-7	CS22613	Marcus	Koch	Uod	Western Europe	AUT
75	418	955.0	7382	52.0918	5.1145	Utrecht	CS6150	Viola	Willemsen	Utrecht	Western Europe	NED
75	162	728.0	6977	49.3	-123.0	Van-0	CS22627	Albert	Kranz	Van	Pacific Northwest	CAN
75	107	667.0	7516	55.58	14.334	Vår2-1	CS22580	Magnus	Nordborg	Vår2	S Sweden	SWE
75	130	721.0	7517	55.58	14.334	Vår2-6	CS22581	Magnus	Nordborg	Vår2	S Sweden	SWE
75	682	340.0	9476	55.5796	14.3336	VårA 1		Alison	Anastasio	Vårhallarna	S Sweden	SWE
75	199	614.0	9058	57.75	16.6333	Västervik		Magnus	Nordborg	Västervik		SWE
75	481	636.0	7384	52.0333	5.55	Ven-1	CS22538	Maarten	Koornneef	Ven	Western Europe	NED
75	1253	641.0	7386	50.1946	8.74639	Vi-0	CS6883	Albert	Kranz	Vi	Taunus Mountains	GER
75	200	674.0	8249	57.7	15.8	Vimmerby		Magnus	Nordborg	Vimmerby	S Sweden	SWE
75	201	555.0	9057	56.1	13.9167	Vinslöv		Torbjorn	Sall	Vinslöv	S Sweden	SWE
75	690	208.0	1026	55.7	14.2	VM-12		Jon	Ågren	VM	S Sweden	SWE
75	434	707.0	390	46.65	0.166667	VOU-1		Valerie	Le Corre	VOU	Western Europe	FRA
75	770	793.0	391	46.65	0.166667	VOU-10		Valerie	Le Corre	VOU	Western Europe	FRA
75	364	366.0	392	46.65	0.166667	VOU-2		Valerie	Le Corre	VOU	Western Europe	FRA
75	757	446.0	393	46.65	0.166667	VOU-4		Valerie	Le Corre	VOU	Western Europe	FRA
75	723	462.0	394	46.65	0.166667	VOU-5		Valerie	Le Corre	VOU	Western Europe	FRA
75	729	286.0	395	46.65	0.166667	VOU-6		Valerie	Le Corre	VOU	Western Europe	FRA
75	844	1054.0	396	46.65	0.166667	VOU-7		Valerie	Le Corre	VOU	Western Europe	FRA
75	750	528.0	397	46.65	0.166667	VOU-8		Valerie	Le Corre	VOU	Western Europe	FRA
75	131	403.0	6978	52.3	21.0	Wa-1	CS22644	Albert	Kranz	Wa	Eastern Europe	POL
75	174	282.0	7394	52.3	21.0	Wa-1	CS6885	Albert	Kranz	Wa	Eastern Europe	POL
75	340	795.0	7390	51.9666	5.6666	Wag-3	CS22542	Maarten	Koornneef	Wag	Western Europe	NED
75	362	905.0	7391	51.9666	5.6666	Wag-4	CS22543	Maarten	Koornneef	Wag	Western Europe	NED
75	419	853.0	7392	51.9666	5.6666	Wag-5	CS22544	Maarten	Koornneef	Wag	Western Europe	NED
75	420	796.0	7477	41.7302	-71.2825	WAR	CS8143	Massimo	Pigliucci	Lincoln Woods State Park		USA
75	1254	554.0	7404	52.6	10.0667	Wc-1	CS6886	Albert	Kranz	Wc	Western Europe	GER
75	207	512.0	7405	52.6	10.0667	Wc-2	CS6887	Albert	Kranz	Wc	Western Europe	GER
75	108	474.0	6979	47.25	8.26	Wei-0	CS22622	Alan	Slusarenko	Wei	Western Europe	SUI
75	1255	625.0	7403	47.25	8.26	Wei-1	CS6925	Eric	Holub	Wei	Western Europe	SUI
75	34	136.0	100000			Wil-1-Dean-Lab		Magnus	Nordborg	Wil		LTU
75	1265	611.0	7413	54.6833	25.3167	Wil-2	CS6889	Albert	Kranz	Wil		LTU
75	1268	824.0	2327	43.48	-89.46	Wilcox-16		Diane	Byers	Wilcox	Midwest	USA
75	1286	733.0	2320	43.48	-89.46	Wilcox-4		Diane	Byers	Wilcox	Midwest	USA
75	1441	269.0	2338	43.48	-89.46	Wilcox-41		Diane	Byers	Wilcox	Midwest	USA
75	975	407.0	5789	51.3	-0.5	Wis-1		Eric	Holub	Wisley Garden	England	UK
75	235	222.0	7411	47.9299	10.8134	Wl-0	CS6920	Albert	Kranz	Wl	Western Europe	GER
75	175	158.0	7397	52.3	30.0	Ws	CS915	Brigitte	Damm	Ws	Eastern Europe	RUS
75	109	390.0	6980	52.3	30.0	Ws-0	CS22623	Albert	Kranz	Ws	Eastern Europe	RUS
75	132	711.0	6981	52.3	30.0	Ws-2	CS22659	Kenneth	Feldmann	Ws	Eastern Europe	RUS
75	1285	795.0	7406	52.3	9.3	Wt-1	CS6892	Albert	Kranz	Wt	Western Europe	GER
75	309	394.0	7408	52.3	9.3	Wt-3	CS6894	Albert	Kranz	Wt	Western Europe	GER
75	110	481.0	6982	52.3	9.3	Wt-5	CS22637	Albert	Kranz	Wt	Western Europe	GER
75	111	707.0	6983	37.45	-119.35	Yo-0	CS22624	Albert	Kranz	Yo	Northern California	USA
75	662	322.0	9481	55.4242	13.8484	Yst 1		Alison	Anastasio	Ystad	S Sweden	SWE
75	661	313.0	9482	55.4242	13.8484	Yst 2		Alison	Anastasio	Ystad	S Sweden	SWE
75	1644		402	49.3667	16.2667	Zdarec2		Marie-Theres	Hauser	Zda-2		CZE
75	1645		403	49.3667	16.2667	Zdarec3		Marie-Theres	Hauser	Zda-2		CZE
75	133	972.0	6984	49.3853	16.2544	Zdr-1	CS22588	Jirina	Relichová	Zdr	Moravia	CZE
75	1655		6416	49.3853	16.2544	Zdr-13		Jirina	Relichová	Zdr	Moravia	CZE
75	1658		6417	49.3853	16.2544	Zdr-16		Jirina	Relichová	Zdr	Moravia	CZE
75	1742		6418	49.3853	16.2544	Zdr-19		Jirina	Relichová	Zdr	Moravia	CZE
75	112	735.0	6985	49.3853	16.2544	Zdr-6	CS22589	Jirina	Relichová	Zdr	Moravia	CZE
75	1719		6425	49.3853	16.2544	ZdrI 1-24		Jirina	Relichová	ZdrI 1	Moravia	CZE
75	1711		6421	49.3853	16.2544	ZdrI 1-8		Jirina	Relichová	ZdrI 1	Moravia	CZE
75	1730		6427	49.3853	16.2544	ZdrI 2-1		Jirina	Relichová	ZdrI 2	Moravia	CZE
75	1731		6435	49.3853	16.2544	ZdrI 2-10		Jirina	Relichová	ZdrI 2	Moravia	CZE
75	1752		6436	49.3853	16.2544	ZdrI 2-11		Jirina	Relichová	ZdrI 2	Moravia	CZE
75	1724		6444	49.3853	16.2544	ZdrI 2-20		Jirina	Relichová	ZdrI 2	Moravia	CZE
75	1727		6445	49.3853	16.2544	ZdrI 2-21		Jirina	Relichová	ZdrI 2	Moravia	CZE
75	1732		6446	49.3853	16.2544	ZdrI 2-22		Jirina	Relichová	ZdrI 2	Moravia	CZE
75	324	524.0	6448	49.3853	16.2544	ZdrI 2-24		Jirina	Relichová	ZdrI 2	Moravia	CZE
75	492	772.0	6449	49.3853	16.2544	ZdrI 2-25		Jirina	Relichová	ZdrI 2	Moravia	CZE
75	1720		6451	49.3853	16.2544	ZdrI 2-28		Jirina	Relichová	ZdrI 2	Moravia	CZE
75	1728		6453	49.3853	16.2544	ZdrI 2-30		Jirina	Relichová	ZdrI 2	Moravia	CZE
75	1709		6455	49.3853	16.2544	ZdrI 2-32		Jirina	Relichová	ZdrI 2	Moravia	CZE
75	1716		6458	49.3853	16.2544	ZdrI 2-36		Jirina	Relichová	ZdrI 2	Moravia	CZE
75	310	636.0	7418	47.3667	8.55	Zu-1	CS6903	Albert	Kranz	Zu	Western Europe	SUI
